[172000000000020000, 255, 15, 2]
[173000000000020000, 255, 10, 2]
[174000000000020000, 255, 5, 2]
[175000000000020000, 255, 0, 2]
[176000000000020000, 255, 250, 1]
[177000000000020000, 255, 245, 2]
[178000000000020000, 255, 240, 1]
[179000000000020000, 255, 235, 2]
[180000000000020000, 255, 230, 2]
[181000000000020000, 255, 225, 2]
[182000000000020000, 255, 220, 1]
[183000000000020000, 255, 215, 2]
[184000000000020000, 255, 210, 2]
[185000000000020000, 255, 205, 2]
[186000000000020000, 255, 200, 2]
[187000000000020000, 255, 195, 2]
[188000000000020000, 255, 190, 2]
[189000000000020000, 255, 185, 2]
[190000000000020000, 255, 180, 2]
[191000000000020000, 255, 175, 2]
[192000000000020000, 255, 170, 2]
[193000000000020000, 255, 165, 2]
[194000000000020000, 255, 160, 2]
[195000000000020000, 255, 155, 2]
[196000000000020000, 255, 150, 2]
[197000000000020000, 255, 145, 2]
[198000000000020000, 255, 140, 2]
[199000000000020000, 255, 135, 2]
[200000000000020000, 255, 130, 2]
[201000000000020000, 255, 125, 2]
[202000000000020000, 255, 120, 2]
[203000000000020000, 255, 115, 2]
[204000000000020000, 255, 110, 2]
[205000000000020000, 255, 105, 2]
[206000000000020000, 255, 100, 2]
[207000000000020000, 255, 95, 2]
[208000000000020000, 255, 90, 2]
[209000000000020000, 255, 85, 2]
[210000000000020000, 255, 80, 2]
[211000000000020000, 255, 75, 2]
[212000000000020000, 255, 70, 2]
[213000000000020000, 255, 65, 2]
[214000000000020000, 255, 60, 2]
[215000000000020000, 255, 55, 2]
[216000000000020000, 255, 50, 2]
[217000000000020000, 255, 45, 2]
[218000000000020000, 255, 40, 2]
[219000000000020000, 255, 35, 2]
[220000000000020000, 255, 30, 2]
[221000000000020000, 255, 25, 2]
[222000000000020000, 255, 20, 2]
[223000000000020000, 255, 15, 2]
[224000000000020000, 255, 10, 2]
[225000000000020000, 255, 5, 2]
[226000000000020000, 255, 0, 2]
[227000000000020000, 255, 250, 1]
[228000000000020000, 255, 245, 2]
[229000000000020000, 255, 240, 2]
[230000000000020000, 255, 235, 1]
[231000000000020000, 255, 230, 2]
[232000000000020000, 255, 225, 2]
[233000000000020000, 255, 220, 2]
[234000000000020000, 255, 215, 2]
[235000000000020000, 255, 210, 2]
[236000000000020000, 255, 205, 2]
[237000000000020000, 255, 200, 2]
[238000000000020000, 255, 195, 2]
[239000000000020000, 255, 190, 2]
[240000000000020000, 255, 185, 2]
[241000000000020000, 255, 180, 2]
[242000000000020000, 255, 175, 2]
[243000000000020000, 255, 170, 2]
[244000000000020000, 255, 165, 2]
[245000000000020000, 255, 160, 2]
[246000000000020000, 255, 155, 2]
[247000000000020000, 255, 150, 2]
[248000000000020000, 255, 145, 2]
[249000000000020000, 255, 140, 2]
[250000000000020000, 255, 135, 2]
[251000000000020000, 255, 130, 2]
[252000000000020000, 255, 125, 2]
[253000000000020000, 255, 120, 2]
[254000000000020000, 255, 115, 2]
[255000000000020000, 255, 110, 2]
[256000000000020000, 255, 105, 2]
[257000000000020000, 255, 100, 2]
[258000000000020000, 255, 95, 2]
[259000000000020000, 255, 90, 2]
[260000000000020000, 255, 85, 2]
[261000000000020000, 255, 80, 2]
[262000000000020000, 255, 75, 2]
[263000000000020000, 255, 70, 2]
[264000000000020000, 255, 65, 2]
[265000000000020000, 255, 60, 2]
[266000000000020000, 255, 55, 2]
[267000000000020000, 255, 50, 2]
[268000000000020000, 255, 45, 2]
[269000000000020000, 255, 40, 2]
[270000000000020000, 255, 35, 2]
[271000000000020000, 255, 30, 2]
[272000000000020000, 255, 25, 2]
[273000000000020000, 255, 20, 2]
[274000000000020000, 255, 15, 2]
[275000000000020000, 255, 10, 2]
[276000000000020000, 255, 5, 2]
[277000000000020000, 255, 0, 2]
[278000000000020000, 255, 250, 2]
[279000000000020000, 255, 245, 2]
[280000000000020000, 255, 240, 2]
[281000000000020000, 255, 235, 2]
[282000000000020000, 255, 230, 2]
[283000000000020000, 255, 225, 2]
[284000000000020000, 255, 220, 2]
[285000000000020000, 255, 215, 2]
[286000000000020000, 255, 210, 2]
[287000000000020000, 255, 205, 2]
[288000000000020000, 255, 200, 2]
[289000000000020000, 255, 195, 2]
[290000000000020000, 255, 190, 2]
[291000000000020000, 255, 185, 2]
[292000000000020000, 255, 180, 2]
[293000000000020000, 255, 175, 2]
[294000000000020000, 255, 170, 2]
[295000000000020000, 255, 165, 2]
[296000000000020000, 255, 160, 2]
[297000000000020000, 255, 155, 2]
[298000000000020000, 255, 150, 2]
[299000000000020000, 255, 145, 2]
[300000000000020000, 255, 140, 2]
[301000000000020000, 255, 135, 2]
[302000000000020000, 255, 130, 2]
[303000000000020000, 255, 125, 2]
[304000000000020000, 255, 120, 2]
[305000000000020000, 255, 115, 2]
[306000000000020000, 255, 110, 2]
[307000000000020000, 255, 105, 2]
[308000000000020000, 255, 100, 2]
[309000000000020000, 255, 95, 2]
[310000000000020000, 255, 90, 2]
[311000000000020000, 255, 85, 2]
[312000000000020000, 255, 80, 2]
[313000000000020000, 255, 75, 2]
[314000000000020000, 255, 70, 2]
[315000000000020000, 255, 65, 2]
[316000000000020000, 255, 60, 2]
[317000000000020000, 255, 55, 2]
[318000000000020000, 255, 50, 2]
[319000000000020000, 255, 45, 2]
[320000000000020000, 255, 40, 2]
[321000000000020000, 255, 35, 2]
[322000000000020000, 255, 30, 2]
[323000000000020000, 255, 25, 2]
[324000000000020000, 255, 20, 2]
[325000000000020000, 255, 15, 2]
[326000000000020000, 255, 10, 2]
[327000000000020000, 255, 5, 2]
[328000000000020000, 255, 0, 2]
[329000000000020000, 255, 250, 2]
[330000000000020000, 255, 245, 2]
[331000000000020000, 255, 240, 2]
[332000000000020000, 255, 235, 2]
[333000000000020000, 255, 230, 2]
[334000000000020000, 255, 225, 2]
[335000000000020000, 255, 220, 2]
[336000000000020000, 255, 215, 2]
[337000000000020000, 255, 210, 2]
[338000000000020000, 255, 205, 2]
[339000000000020000, 255, 200, 2]
[340000000000020000, 255, 195, 2]
[341000000000020000, 255, 190, 2]
[342000000000020000, 255, 185, 1]
[343000000000020000, 255, 180, 2]
[344000000000020000, 255, 175, 2]
[345000000000020000, 255, 170, 2]
[346000000000020000, 255, 165, 2]
[347000000000020000, 255, 160, 2]
[348000000000020000, 255, 155, 2]
[349000000000020000, 255, 150, 2]
[350000000000020000, 255, 145, 2]
[351000000000020000, 255, 140, 2]
[352000000000020000, 255, 135, 2]
[353000000000020000, 255, 130, 2]
[354000000000020000, 255, 125, 2]
[355000000000020000, 255, 120, 2]
[356000000000020000, 255, 115, 2]
[357000000000020000, 255, 110, 2]
[358000000000020000, 255, 105, 2]
[359000000000020000, 255, 100, 2]
[360000000000020000, 255, 95, 2]
[361000000000020000, 255, 90, 2]
[362000000000020000, 255, 85, 1]
[363000000000020000, 255, 80, 2]
[364000000000020000, 255, 75, 1]
[365000000000020000, 255, 70, 2]
[366000000000020000, 255, 65, 2]
[367000000000020000, 255, 60, 2]
[368000000000020000, 255, 55, 2]
[369000000000020000, 255, 50, 2]
[370000000000020000, 255, 45, 2]
[371000000000020000, 255, 40, 2]
[372000000000020000, 255, 35, 2]
[373000000000020000, 255, 30, 2]
[374000000000020000, 255, 25, 2]
[375000000000020000, 255, 20, 2]
[376000000000020000, 255, 15, 2]
[377000000000020000, 255, 10, 2]
[378000000000020000, 255, 5, 2]
[379000000000020000, 255, 0, 2]
[380000000000020000, 255, 250, 2]
[381000000000020000, 255, 245, 2]
[382000000000020000, 255, 240, 2]
[383000000000020000, 255, 235, 2]
[384000000000020000, 255, 230, 2]
[385000000000020000, 255, 225, 2]
[386000000000020000, 255, 220, 2]
[387000000000020000, 255, 215, 2]
[388000000000020000, 255, 210, 2]
[389000000000020000, 255, 205, 2]
[390000000000020000, 255, 200, 2]
[391000000000020000, 255, 195, 2]
[392000000000020000, 255, 190, 2]
[393000000000020000, 255, 185, 2]
[394000000000020000, 255, 180, 2]
[395000000000020000, 255, 175, 2]
[396000000000020000, 255, 170, 2]
[397000000000020000, 255, 165, 2]
[398000000000020000, 255, 160, 2]
[399000000000020000, 255, 155, 2]
[400000000000020000, 255, 150, 2]
[401000000000020000, 255, 145, 2]
[402000000000020000, 255, 140, 2]
[403000000000020000, 255, 135, 2]
[404000000000020000, 255, 130, 2]
[405000000000020000, 255, 125, 2]
[406000000000020000, 255, 120, 2]
[407000000000020000, 255, 115, 2]
[408000000000020000, 255, 110, 2]
[409000000000020000, 255, 105, 2]
[410000000000020000, 255, 100, 2]
[411000000000020000, 255, 95, 2]
[412000000000020000, 255, 90, 2]
[413000000000020000, 255, 85, 2]
[414000000000020000, 255, 80, 2]
[415000000000020000, 255, 75, 2]
[416000000000020000, 255, 70, 2]
[417000000000020000, 255, 65, 2]
[418000000000020000, 255, 60, 2]
[419000000000020000, 255, 55, 2]
[420000000000020000, 255, 50, 2]
[421000000000020000, 255, 45, 2]
[422000000000020000, 255, 40, 2]
[423000000000020000, 255, 35, 2]
[424000000000020000, 255, 30, 2]
[425000000000020000, 255, 25, 2]
[426000000000020000, 255, 20, 2]
[427000000000020000, 255, 15, 2]
[428000000000020000, 255, 10, 2]
[429000000000020000, 255, 5, 2]
[430000000000020000, 255, 0, 2]
[431000000000020000, 255, 250, 2]
[432000000000020000, 255, 245, 2]
[433000000000020000, 255, 240, 2]
[434000000000020000, 255, 235, 2]
[435000000000020000, 255, 230, 2]
[436000000000020000, 255, 225, 2]
[437000000000020000, 255, 220, 2]
[438000000000020000, 255, 215, 2]
[439000000000020000, 255, 210, 2]
[440000000000020000, 255, 205, 1]
[441000000000020000, 255, 200, 2]
[442000000000020000, 255, 195, 2]
[443000000000020000, 255, 190, 2]
[444000000000020000, 255, 185, 2]
[445000000000020000, 255, 180, 2]
[446000000000020000, 255, 175, 2]
[447000000000020000, 255, 170, 2]
[448000000000020000, 255, 165, 2]
[449000000000020000, 255, 160, 1]
[450000000000020000, 255, 155, 2]
[451000000000020000, 255, 150, 2]
[452000000000020000, 255, 145, 2]
[453000000000020000, 255, 140, 2]
[454000000000020000, 255, 135, 2]
[455000000000020000, 255, 130, 2]
[456000000000020000, 255, 125, 2]
[457000000000020000, 255, 120, 2]
[458000000000020000, 255, 115, 2]
[459000000000020000, 255, 110, 2]
[460000000000020000, 255, 105, 2]
[461000000000020000, 255, 100, 2]
[462000000000020000, 255, 95, 2]
[463000000000020000, 255, 90, 2]
[464000000000020000, 255, 85, 2]
[465000000000020000, 255, 80, 2]
[466000000000020000, 255, 75, 2]
[467000000000020000, 255, 70, 2]
[468000000000020000, 255, 65, 2]
[469000000000020000, 255, 60, 2]
[470000000000020000, 255, 55, 2]
[471000000000020000, 255, 50, 2]
[472000000000020000, 255, 45, 2]
[473000000000020000, 255, 40, 2]
[474000000000020000, 255, 35, 2]
[475000000000020000, 255, 30, 2]
[476000000000020000, 255, 25, 2]
[477000000000020000, 255, 20, 2]
[478000000000020000, 255, 15, 2]
[479000000000020000, 255, 10, 2]
[480000000000020000, 255, 5, 2]
[481000000000020000, 255, 0, 2]
[482000000000020000, 255, 250, 2]
[483000000000020000, 255, 245, 2]
[484000000000020000, 255, 240, 2]
[485000000000020000, 255, 235, 2]
[486000000000020000, 255, 230, 2]
[487000000000020000, 255, 225, 2]
[488000000000020000, 255, 220, 2]
[489000000000020000, 255, 215, 2]
[490000000000020000, 255, 210, 2]
[491000000000020000, 255, 205, 2]
[492000000000020000, 255, 200, 2]
[493000000000020000, 255, 195, 2]
[494000000000020000, 255, 190, 2]
[495000000000020000, 255, 185, 2]
[496000000000020000, 255, 180, 2]
[497000000000020000, 255, 175, 2]
[498000000000020000, 255, 170, 2]
[499000000000020000, 255, 165, 2]
[500000000000020000, 255, 160, 2]
[501000000000020000, 255, 155, 2]
[502000000000020000, 255, 150, 2]
[503000000000020000, 255, 145, 2]
[504000000000020000, 255, 140, 2]
[505000000000020000, 255, 135, 2]
[506000000000020000, 255, 130, 2]
[507000000000020000, 255, 125, 2]
[508000000000020000, 255, 120, 2]
[509000000000020000, 255, 115, 2]
[510000000000020000, 255, 110, 2]
[511000000000020000, 255, 105, 2]
[512000000000020000, 255, 100, 2]
[513000000000020000, 255, 95, 2]
[514000000000020000, 255, 90, 2]
[515000000000020000, 255, 85, 2]
[516000000000020000, 255, 80, 1]
[517000000000020000, 255, 75, 2]
[518000000000020000, 255, 70, 2]
[519000000000020000, 255, 65, 2]
[520000000000020000, 255, 60, 2]
[521000000000020000, 255, 55, 2]
[522000000000020000, 255, 50, 2]
[523000000000020000, 255, 45, 2]
[524000000000020000, 255, 40, 2]
[525000000000020000, 255, 35, 2]
[526000000000020000, 255, 30, 2]
[527000000000020000, 255, 25, 2]
[528000000000020000, 255, 20, 2]
[529000000000020000, 255, 15, 2]
[530000000000020000, 255, 10, 2]
[531000000000020000, 255, 5, 2]
[532000000000020000, 255, 0, 2]
[533000000000020000, 255, 250, 2]
[534000000000020000, 255, 245, 1]
[535000000000020000, 255, 240, 2]
[536000000000020000, 255, 235, 2]
[537000000000020000, 255, 230, 2]
[538000000000020000, 255, 225, 1]
[539000000000020000, 255, 220, 2]
[540000000000020000, 255, 215, 2]
[541000000000020000, 255, 210, 2]
[542000000000020000, 255, 205, 2]
[543000000000020000, 255, 200, 2]
[544000000000020000, 255, 195, 2]
[545000000000020000, 255, 190, 2]
[546000000000020000, 255, 185, 2]
[547000000000020000, 255, 180, 2]
[548000000000020000, 255, 175, 2]
[549000000000020000, 255, 170, 2]
[550000000000020000, 255, 165, 2]
[551000000000020000, 255, 160, 2]
[552000000000020000, 255, 155, 1]
[553000000000020000, 255, 150, 2]
[554000000000020000, 255, 145, 2]
[555000000000020000, 255, 140, 2]
[556000000000020000, 255, 135, 2]
[557000000000020000, 255, 130, 2]
[558000000000020000, 255, 125, 2]
[559000000000020000, 255, 120, 2]
[560000000000020000, 255, 115, 2]
[561000000000020000, 255, 110, 2]
[562000000000020000, 255, 105, 2]
[563000000000020000, 255, 100, 2]
[564000000000020000, 255, 95, 2]
[565000000000020000, 255, 90, 2]
[566000000000020000, 255, 85, 2]
[567000000000020000, 255, 80, 2]
[568000000000020000, 255, 75, 2]
[569000000000020000, 255, 70, 2]
[570000000000020000, 255, 65, 2]
[571000000000020000, 255, 60, 2]
[572000000000020000, 255, 55, 2]
[573000000000020000, 255, 50, 2]
[574000000000020000, 255, 45, 2]
[575000000000020000, 255, 40, 2]
[576000000000020000, 255, 35, 2]
[577000000000020000, 255, 30, 2]
[578000000000020000, 255, 25, 2]
[579000000000020000, 255, 20, 2]
[580000000000020000, 255, 15, 2]
[581000000000020000, 255, 10, 2]
[582000000000020000, 255, 5, 2]
[583000000000020000, 255, 0, 2]
[584000000000020000, 255, 250, 2]
[585000000000020000, 255, 245, 2]
[586000000000020000, 255, 240, 2]
[587000000000020000, 255, 235, 2]
[588000000000020000, 255, 230, 2]
[589000000000020000, 255, 225, 2]
[590000000000020000, 255, 220, 2]
[591000000000020000, 255, 215, 2]
[592000000000020000, 255, 210, 1]
[593000000000020000, 255, 205, 2]
[594000000000020000, 255, 200, 2]
[595000000000020000, 255, 195, 2]
[596000000000020000, 255, 190, 2]
[597000000000020000, 255, 185, 2]
[598000000000020000, 255, 180, 2]
[599000000000020000, 255, 175, 2]
[600000000000020000, 255, 170, 2]
[601000000000020000, 255, 165, 2]
[602000000000020000, 255, 160, 2]
[603000000000020000, 255, 155, 2]
[604000000000020000, 255, 150, 2]
[605000000000020000, 255, 145, 2]
[606000000000020000, 255, 140, 2]
[607000000000020000, 255, 135, 2]
[608000000000020000, 255, 130, 2]
[609000000000020000, 255, 125, 2]
[610000000000020000, 255, 120, 2]
[611000000000020000, 255, 115, 2]
[612000000000020000, 255, 110, 2]
[613000000000020000, 255, 105, 2]
[614000000000020000, 255, 100, 2]
[615000000000020000, 255, 95, 2]
[616000000000020000, 255, 90, 2]
[617000000000020000, 255, 85, 2]
[618000000000020000, 255, 80, 2]
[619000000000020000, 255, 75, 2]
[620000000000020000, 255, 70, 2]
[621000000000020000, 255, 65, 2]
[622000000000020000, 255, 60, 2]
[623000000000020000, 255, 55, 2]
[624000000000020000, 255, 50, 2]
[625000000000020000, 255, 45, 2]
[626000000000020000, 255, 40, 2]
[627000000000020000, 255, 35, 2]
[628000000000020000, 255, 30, 2]
[629000000000020000, 255, 25, 2]
[630000000000020000, 255, 20, 2]
[631000000000020000, 255, 15, 2]
[632000000000020000, 255, 10, 2]
[633000000000020000, 255, 5, 2]
[634000000000020000, 255, 0, 2]
[635000000000020000, 255, 250, 2]
[636000000000020000, 255, 245, 2]
[637000000000020000, 255, 240, 2]
[638000000000020000, 255, 235, 2]
[639000000000020000, 255, 230, 2]
[640000000000020000, 255, 225, 2]
[641000000000020000, 255, 220, 2]
[642000000000020000, 255, 215, 2]
[643000000000020000, 255, 210, 2]
[644000000000020000, 255, 205, 2]
[645000000000020000, 255, 200, 2]
[646000000000020000, 255, 195, 2]
[647000000000020000, 255, 190, 2]
[648000000000020000, 255, 185, 2]
[649000000000020000, 255, 180, 2]
[650000000000020000, 255, 175, 1]
[651000000000020000, 255, 170, 2]
[652000000000020000, 255, 165, 2]
[653000000000020000, 255, 160, 2]
[654000000000020000, 255, 155, 2]
[655000000000020000, 255, 150, 2]
[656000000000020000, 255, 145, 2]
[657000000000020000, 255, 140, 2]
[658000000000020000, 255, 135, 2]
[659000000000020000, 255, 130, 2]
[660000000000020000, 255, 125, 2]
[661000000000020000, 255, 120, 2]
[662000000000020000, 255, 115, 2]
[663000000000020000, 255, 110, 2]
[664000000000020000, 255, 105, 2]
[665000000000020000, 255, 100, 2]
[666000000000020000, 255, 95, 2]
[667000000000020000, 255, 90, 2]
[668000000000020000, 255, 85, 2]
[669000000000020000, 255, 80, 2]
[670000000000020000, 255, 75, 2]
[671000000000020000, 255, 70, 2]
[672000000000020000, 255, 65, 2]
[673000000000020000, 255, 60, 2]
[674000000000020000, 255, 55, 2]
[675000000000020000, 255, 50, 2]
[676000000000020000, 255, 45, 2]
[677000000000020000, 255, 40, 2]
[678000000000020000, 255, 35, 2]
[679000000000020000, 255, 30, 2]
[680000000000020000, 255, 25, 2]
[681000000000020000, 255, 20, 2]
[682000000000020000, 255, 15, 2]
[683000000000020000, 255, 10, 2]
[684000000000020000, 255, 5, 2]
[685000000000020000, 255, 0, 2]
[686000000000020000, 255, 250, 2]
[687000000000020000, 255, 245, 2]
[688000000000020000, 255, 240, 2]
[689000000000020000, 255, 235, 2]
[690000000000020000, 255, 230, 1]
[691000000000020000, 255, 225, 2]
[692000000000020000, 255, 220, 2]
[693000000000020000, 255, 215, 2]
[694000000000020000, 255, 210, 2]
[695000000000020000, 255, 205, 2]
[696000000000020000, 255, 200, 2]
[697000000000020000, 255, 195, 2]
[698000000000020000, 255, 190, 2]
[699000000000020000, 255, 185, 2]
[700000000000020000, 255, 180, 2]
[701000000000020000, 255, 175, 2]
[702000000000020000, 255, 170, 2]
[703000000000020000, 255, 165, 2]
[704000000000020000, 255, 160, 2]
[705000000000020000, 255, 155, 2]
[706000000000020000, 255, 150, 2]
[707000000000020000, 255, 145, 2]
[708000000000020000, 255, 140, 2]
[709000000000020000, 255, 135, 2]
[710000000000020000, 255, 130, 2]
[711000000000020000, 255, 125, 2]
[712000000000020000, 255, 120, 2]
[713000000000020000, 255, 115, 2]
[714000000000020000, 255, 110, 2]
[715000000000020000, 255, 105, 2]
[716000000000020000, 255, 100, 2]
[717000000000020000, 255, 95, 2]
[718000000000020000, 255, 90, 2]
[719000000000020000, 255, 85, 2]
[720000000000020000, 255, 80, 2]
[721000000000020000, 255, 75, 2]
[722000000000020000, 255, 70, 2]
[723000000000020000, 255, 65, 2]
[724000000000020000, 255, 60, 1]
[725000000000020000, 255, 55, 2]
[726000000000020000, 255, 50, 2]
[727000000000020000, 255, 45, 2]
[728000000000020000, 255, 40, 2]
[729000000000020000, 255, 35, 2]
[730000000000020000, 255, 30, 2]
[731000000000020000, 255, 25, 2]
[732000000000020000, 255, 20, 2]
[733000000000020000, 255, 15, 2]
[734000000000020000, 255, 10, 2]
[735000000000020000, 255, 5, 2]
[736000000000020000, 255, 0, 2]
[737000000000020000, 255, 250, 2]
[738000000000020000, 255, 245, 1]
[739000000000020000, 255, 240, 2]
[740000000000020000, 255, 235, 1]
[741000000000020000, 255, 230, 2]
[742000000000020000, 255, 225, 1]
[743000000000020000, 255, 220, 2]
[744000000000020000, 255, 215, 2]
[745000000000020000, 255, 210, 2]
[746000000000020000, 255, 205, 1]
[747000000000020000, 255, 200, 2]
[748000000000020000, 255, 195, 2]
[749000000000020000, 255, 190, 2]
[750000000000020000, 255, 185, 2]
[751000000000020000, 255, 180, 2]
[752000000000020000, 255, 175, 1]
[753000000000020000, 255, 170, 2]
[754000000000020000, 255, 165, 2]
[755000000000020000, 255, 160, 2]
[756000000000020000, 255, 155, 2]
[757000000000020000, 255, 150, 2]
[758000000000020000, 255, 145, 2]
[759000000000020000, 255, 140, 2]
[760000000000020000, 255, 135, 2]
[761000000000020000, 255, 130, 2]
[762000000000020000, 255, 125, 2]
[763000000000020000, 255, 120, 2]
[764000000000020000, 255, 115, 2]
[765000000000020000, 255, 110, 2]
[766000000000020000, 255, 105, 2]
[767000000000020000, 255, 100, 2]
[768000000000020000, 255, 95, 2]
[769000000000020000, 255, 90, 2]
[770000000000020000, 255, 85, 2]
[771000000000020000, 255, 80, 2]
[772000000000020000, 255, 75, 2]
[773000000000020000, 255, 70, 2]
[774000000000020000, 255, 65, 2]
[775000000000020000, 255, 60, 2]
[776000000000020000, 255, 55, 2]
[777000000000020000, 255, 50, 2]
