(9700000000020000, 255, 240, 1)
(9800000000020000, 255, 10, 2)
(9900000000020000, 255, 35, 2)
(10000000000020000, 255, 60, 2)
(10100000000020000, 255, 85, 2)
(10200000000020000, 255, 110, 2)
(10300000000020000, 255, 135, 2)
(10400000000020000, 255, 160, 2)
(10500000000020000, 255, 185, 2)
(10600000000020000, 255, 210, 2)
(10700000000020000, 255, 235, 1)
(10800000000020000, 255, 5, 2)
(10900000000020000, 255, 30, 2)
(11000000000020000, 255, 55, 2)
(11100000000020000, 255, 80, 1)
(11200000000020000, 255, 105, 2)
(11300000000020000, 255, 130, 2)
(11400000000020000, 255, 155, 2)
(11500000000020000, 255, 180, 2)
(11600000000020000, 255, 205, 1)
(11700000000020000, 255, 230, 2)
(11800000000020000, 255, 0, 2)
(11900000000020000, 255, 25, 2)
(12000000000020000, 255, 50, 2)
(12100000000020000, 255, 75, 2)
(12200000000020000, 255, 100, 2)
(12300000000020000, 255, 125, 2)
(12400000000020000, 255, 150, 2)
(12500000000020000, 255, 175, 2)
(12600000000020000, 255, 200, 2)
(12700000000020000, 255, 225, 1)
(12800000000020000, 255, 250, 1)
(12900000000020000, 255, 20, 2)
(13000000000020000, 255, 45, 2)
(13100000000020000, 255, 70, 2)
(13200000000020000, 255, 95, 2)
(13300000000020000, 255, 120, 2)
(13400000000020000, 255, 145, 2)
(13500000000020000, 255, 170, 2)
(13600000000020000, 255, 195, 2)
(13700000000020000, 255, 220, 2)
(13800000000020000, 255, 245, 2)
(13900000000020000, 255, 15, 2)
(14000000000020000, 255, 40, 2)
(14100000000020000, 255, 65, 2)
(14200000000020000, 255, 90, 2)
(14300000000020000, 255, 115, 2)
(14400000000020000, 255, 140, 2)
(14500000000020000, 255, 165, 2)
(14600000000020000, 255, 190, 2)
(14700000000020000, 255, 215, 1)
(14800000000020000, 255, 240, 2)
(14900000000020000, 255, 10, 2)
(15000000000020000, 255, 35, 2)
(15100000000020000, 255, 60, 2)
(15200000000020000, 255, 85, 2)
(15300000000020000, 255, 110, 2)
(15400000000020000, 255, 135, 2)
(15500000000020000, 255, 160, 1)
(15600000000020000, 255, 185, 1)
(15700000000020000, 255, 210, 2)
(15800000000020000, 255, 235, 1)
(15900000000020000, 255, 5, 2)
(16000000000020000, 255, 30, 2)
(16100000000020000, 255, 55, 2)
(16200000000020000, 255, 80, 2)
(16300000000020000, 255, 105, 2)
(16400000000020000, 255, 130, 2)
(16500000000020000, 255, 155, 2)
(16600000000020000, 255, 180, 2)
(16700000000020000, 255, 205, 2)
(16800000000020000, 255, 230, 2)
(16900000000020000, 255, 0, 2)
(17000000000020000, 255, 25, 2)
(17100000000020000, 255, 50, 2)
(17200000000020000, 255, 75, 1)
(17300000000020000, 255, 100, 2)
(17400000000020000, 255, 125, 2)
(17500000000020000, 255, 150, 1)
(17600000000020000, 255, 175, 1)
(17700000000020000, 255, 200, 2)
(17800000000020000, 255, 225, 1)
(17900000000020000, 255, 250, 2)
(18000000000020000, 255, 20, 2)
(18100000000020000, 255, 45, 2)
(18200000000020000, 255, 70, 2)
(18300000000020000, 255, 95, 2)
(18400000000020000, 255, 120, 2)
(18500000000020000, 255, 145, 2)
(18600000000020000, 255, 170, 2)
(18700000000020000, 255, 195, 1)
(18800000000020000, 255, 220, 2)
(18900000000020000, 255, 245, 1)
(19000000000020000, 255, 15, 2)
(19100000000020000, 255, 40, 2)
(19200000000020000, 255, 65, 2)
(19300000000020000, 255, 90, 2)
(19400000000020000, 255, 115, 2)
(19500000000020000, 255, 140, 1)
(19600000000020000, 255, 165, 2)
(19700000000020000, 255, 190, 2)
(19800000000020000, 255, 215, 2)
(19900000000020000, 255, 240, 2)
(20000000000020000, 255, 10, 2)
(20100000000020000, 255, 35, 2)
(20200000000020000, 255, 60, 2)
(20300000000020000, 255, 85, 2)
(20400000000020000, 255, 110, 2)
(20500000000020000, 255, 135, 2)
(20600000000020000, 255, 160, 2)
(20700000000020000, 255, 185, 2)
(20800000000020000, 255, 210, 2)
(20900000000020000, 255, 235, 2)
(21000000000020000, 255, 5, 2)
(21100000000020000, 255, 30, 2)
(21200000000020000, 255, 55, 2)
(21300000000020000, 255, 80, 2)
(21400000000020000, 255, 105, 2)
(21500000000020000, 255, 130, 2)
(21600000000020000, 255, 155, 2)
(21700000000020000, 255, 180, 2)
(21800000000020000, 255, 205, 2)
(21900000000020000, 255, 230, 2)
(22000000000020000, 255, 0, 2)
(22100000000020000, 255, 25, 2)
(22200000000020000, 255, 50, 2)
(22300000000020000, 255, 75, 2)
(22400000000020000, 255, 100, 2)
(22500000000020000, 255, 125, 2)
(22600000000020000, 255, 150, 2)
(22700000000020000, 255, 175, 2)
(22800000000020000, 255, 200, 2)
(22900000000020000, 255, 225, 2)
(23000000000020000, 255, 250, 2)
(23100000000020000, 255, 20, 2)
(23200000000020000, 255, 45, 2)
(23300000000020000, 255, 70, 2)
(23400000000020000, 255, 95, 2)
(23500000000020000, 255, 120, 1)
(23600000000020000, 255, 145, 2)
(23700000000020000, 255, 170, 1)
(23800000000020000, 255, 195, 2)
(23900000000020000, 255, 220, 2)
(24000000000020000, 255, 245, 2)
(24100000000020000, 255, 15, 2)
(24200000000020000, 255, 40, 2)
(24300000000020000, 255, 65, 2)
(24400000000020000, 255, 90, 2)
(24500000000020000, 255, 115, 2)
(24600000000020000, 255, 140, 2)
(24700000000020000, 255, 165, 2)
(24800000000020000, 255, 190, 2)
(24900000000020000, 255, 215, 2)
(25000000000020000, 255, 240, 2)
(25100000000020000, 255, 10, 2)
(25200000000020000, 255, 35, 2)
(25300000000020000, 255, 60, 2)
(25400000000020000, 255, 85, 2)
(25500000000020000, 255, 110, 2)
(25600000000020000, 255, 135, 2)
(25700000000020000, 255, 160, 2)
(25800000000020000, 255, 185, 2)
(25900000000020000, 255, 210, 2)
(26000000000020000, 255, 235, 2)
(26100000000020000, 255, 5, 2)
(26200000000020000, 255, 30, 2)
(26300000000020000, 255, 55, 2)
(26400000000020000, 255, 80, 2)
(26500000000020000, 255, 105, 2)
(26600000000020000, 255, 130, 2)
(26700000000020000, 255, 155, 2)
(26800000000020000, 255, 180, 2)
(26900000000020000, 255, 205, 2)
(27000000000020000, 255, 230, 2)
(27100000000020000, 255, 0, 2)
(27200000000020000, 255, 25, 2)
(27300000000020000, 255, 50, 2)
(27400000000020000, 255, 75, 2)
(27500000000020000, 255, 100, 2)
(27600000000020000, 255, 125, 2)
(27700000000020000, 255, 150, 2)
(27800000000020000, 255, 175, 2)
(27900000000020000, 255, 200, 2)
(28000000000020000, 255, 225, 2)
(28100000000020000, 255, 250, 2)
(28200000000020000, 255, 20, 2)
(28300000000020000, 255, 45, 2)
(28400000000020000, 255, 70, 2)
(28500000000020000, 255, 95, 2)
(28600000000020000, 255, 120, 2)
(28700000000020000, 255, 145, 2)
(28800000000020000, 255, 170, 2)
(28900000000020000, 255, 195, 2)
(29000000000020000, 255, 220, 2)
(29100000000020000, 255, 245, 2)
(29200000000020000, 255, 15, 2)
(29300000000020000, 255, 40, 2)
(29400000000020000, 255, 65, 2)
(29500000000020000, 255, 90, 2)
(29600000000020000, 255, 115, 1)
(29700000000020000, 255, 140, 2)
(29800000000020000, 255, 165, 2)
(29900000000020000, 255, 190, 2)
(30000000000020000, 255, 215, 2)
(30100000000020000, 255, 240, 2)
(30200000000020000, 255, 10, 2)
(30300000000020000, 255, 35, 2)
(30400000000020000, 255, 60, 2)
(30500000000020000, 255, 85, 2)
(30600000000020000, 255, 110, 2)
(30700000000020000, 255, 135, 2)
(30800000000020000, 255, 160, 2)
(30900000000020000, 255, 185, 2)
(31000000000020000, 255, 210, 2)
(31100000000020000, 255, 235, 1)
(31200000000020000, 255, 5, 2)
(31300000000020000, 255, 30, 2)
(31400000000020000, 255, 55, 2)
(31500000000020000, 255, 80, 2)
(31600000000020000, 255, 105, 2)
(31700000000020000, 255, 130, 2)
(31800000000020000, 255, 155, 2)
(31900000000020000, 255, 180, 2)
(32000000000020000, 255, 205, 2)
(32100000000020000, 255, 230, 2)
(32200000000020000, 255, 0, 2)
(32300000000020000, 255, 25, 2)
(32400000000020000, 255, 50, 2)
(32500000000020000, 255, 75, 2)
(32600000000020000, 255, 100, 2)
(32700000000020000, 255, 125, 1)
(32800000000020000, 255, 150, 2)
(32900000000020000, 255, 175, 2)
(33000000000020000, 255, 200, 2)
(33100000000020000, 255, 225, 1)
(33200000000020000, 255, 250, 2)
(33300000000020000, 255, 20, 2)
(33400000000020000, 255, 45, 2)
(33500000000020000, 255, 70, 2)
(33600000000020000, 255, 95, 2)
(33700000000020000, 255, 120, 2)
(33800000000020000, 255, 145, 2)
(33900000000020000, 255, 170, 2)
(34000000000020000, 255, 195, 2)
(34100000000020000, 255, 220, 2)
(34200000000020000, 255, 245, 2)
(34300000000020000, 255, 15, 2)
(34400000000020000, 255, 40, 2)
(34500000000020000, 255, 65, 2)
(34600000000020000, 255, 90, 2)
(34700000000020000, 255, 115, 2)
(34800000000020000, 255, 140, 2)
(34900000000020000, 255, 165, 2)
(35000000000020000, 255, 190, 2)
(35100000000020000, 255, 215, 2)
(35200000000020000, 255, 240, 1)
(35300000000020000, 255, 10, 2)
(35400000000020000, 255, 35, 2)
(35500000000020000, 255, 60, 2)
(35600000000020000, 255, 85, 2)
(35700000000020000, 255, 110, 2)
(35800000000020000, 255, 135, 2)
(35900000000020000, 255, 160, 2)
(36000000000020000, 255, 185, 2)
(36100000000020000, 255, 210, 2)
(36200000000020000, 255, 235, 2)
(36300000000020000, 255, 5, 2)
(36400000000020000, 255, 30, 2)
(36500000000020000, 255, 55, 2)
(36600000000020000, 255, 80, 2)
(36700000000020000, 255, 105, 2)
(36800000000020000, 255, 130, 2)
(36900000000020000, 255, 155, 2)
(37000000000020000, 255, 180, 2)
(37100000000020000, 255, 205, 2)
(37200000000020000, 255, 230, 2)
(37300000000020000, 255, 0, 2)
(37400000000020000, 255, 25, 2)
(37500000000020000, 255, 50, 1)
(37600000000020000, 255, 75, 2)
(37700000000020000, 255, 100, 2)
(37800000000020000, 255, 125, 2)
(37900000000020000, 255, 150, 2)
(38000000000020000, 255, 175, 2)
(38100000000020000, 255, 200, 2)
(38200000000020000, 255, 225, 2)
(38300000000020000, 255, 250, 2)
(38400000000020000, 255, 20, 2)
(38500000000020000, 255, 45, 2)
(38600000000020000, 255, 70, 2)
(38700000000020000, 255, 95, 2)
(38800000000020000, 255, 120, 2)
(38900000000020000, 255, 145, 2)
(39000000000020000, 255, 170, 2)
(39100000000020000, 255, 195, 2)
(39200000000020000, 255, 220, 1)
(39300000000020000, 255, 245, 2)
(39400000000020000, 255, 15, 2)
(39500000000020000, 255, 40, 2)
(39600000000020000, 255, 65, 2)
(39700000000020000, 255, 90, 2)
(39800000000020000, 255, 115, 2)
(39900000000020000, 255, 140, 2)
(40000000000020000, 255, 165, 2)
(40100000000020000, 255, 190, 2)
(40200000000020000, 255, 215, 2)
(40300000000020000, 255, 240, 2)
(40400000000020000, 255, 10, 2)
(40500000000020000, 255, 35, 2)
(40600000000020000, 255, 60, 2)
(40700000000020000, 255, 85, 2)
(40800000000020000, 255, 110, 2)
(40900000000020000, 255, 135, 2)
(41000000000020000, 255, 160, 2)
(41100000000020000, 255, 185, 1)
(41200000000020000, 255, 210, 2)
(41300000000020000, 255, 235, 2)
(41400000000020000, 255, 5, 2)
(41500000000020000, 255, 30, 2)
(41600000000020000, 255, 55, 2)
(41700000000020000, 255, 80, 2)
(41800000000020000, 255, 105, 2)
(41900000000020000, 255, 130, 2)
(42000000000020000, 255, 155, 2)
(42100000000020000, 255, 180, 2)
(42200000000020000, 255, 205, 2)
(42300000000020000, 255, 230, 1)
(42400000000020000, 255, 0, 2)
(42500000000020000, 255, 25, 2)
(42600000000020000, 255, 50, 2)
(42700000000020000, 255, 75, 2)
(42800000000020000, 255, 100, 2)
(42900000000020000, 255, 125, 2)
(43000000000020000, 255, 150, 2)
(43100000000020000, 255, 175, 2)
(43200000000020000, 255, 200, 2)
(43300000000020000, 255, 225, 2)
(43400000000020000, 255, 250, 2)
(43500000000020000, 255, 20, 2)
(43600000000020000, 255, 45, 2)
(43700000000020000, 255, 70, 2)
(43800000000020000, 255, 95, 2)
(43900000000020000, 255, 120, 2)
(44000000000020000, 255, 145, 2)
(44100000000020000, 255, 170, 2)
(44200000000020000, 255, 195, 2)
(44300000000020000, 255, 220, 2)
(44400000000020000, 255, 245, 2)
(44500000000020000, 255, 15, 2)
(44600000000020000, 255, 40, 2)
(44700000000020000, 255, 65, 2)
(44800000000020000, 255, 90, 2)
(44900000000020000, 255, 115, 2)
(45000000000020000, 255, 140, 2)
(45100000000020000, 255, 165, 1)
(45200000000020000, 255, 190, 2)
(45300000000020000, 255, 215, 2)
(45400000000020000, 255, 240, 2)
(45500000000020000, 255, 10, 2)
(45600000000020000, 255, 35, 2)
(45700000000020000, 255, 60, 2)
(45800000000020000, 255, 85, 2)
(45900000000020000, 255, 110, 2)
(46000000000020000, 255, 135, 2)
(46100000000020000, 255, 160, 2)
(46200000000020000, 255, 185, 2)
(46300000000020000, 255, 210, 2)
(46400000000020000, 255, 235, 2)
(46500000000020000, 255, 5, 2)
(46600000000020000, 255, 30, 2)
(46700000000020000, 255, 55, 2)
(46800000000020000, 255, 80, 2)
(46900000000020000, 255, 105, 2)
(47000000000020000, 255, 130, 2)
(47100000000020000, 255, 155, 2)
(47200000000020000, 255, 180, 2)
(47300000000020000, 255, 205, 2)
(47400000000020000, 255, 230, 2)
(47500000000020000, 255, 0, 2)
(47600000000020000, 255, 25, 2)
(47700000000020000, 255, 50, 2)
(47800000000020000, 255, 75, 2)
(47900000000020000, 255, 100, 2)
(48000000000020000, 255, 125, 2)
(48100000000020000, 255, 150, 2)
(48200000000020000, 255, 175, 2)
(48300000000020000, 255, 200, 2)
(48400000000020000, 255, 225, 2)
(48500000000020000, 255, 250, 2)
(48600000000020000, 255, 20, 2)
(48700000000020000, 255, 45, 2)
(48800000000020000, 255, 70, 2)
(48900000000020000, 255, 95, 2)
(49000000000020000, 255, 120, 2)
(49100000000020000, 255, 145, 2)
(49200000000020000, 255, 170, 2)
(49300000000020000, 255, 195, 2)
(49400000000020000, 255, 220, 2)
(49500000000020000, 255, 245, 2)
(49600000000020000, 255, 15, 2)
(49700000000020000, 255, 40, 2)
(49800000000020000, 255, 65, 2)
(49900000000020000, 255, 90, 2)
(50000000000020000, 255, 115, 2)
(50100000000020000, 255, 140, 2)
(50200000000020000, 255, 165, 2)
(50300000000020000, 255, 190, 2)
(50400000000020000, 255, 215, 2)
(50500000000020000, 255, 240, 2)
(50600000000020000, 255, 10, 2)
(50700000000020000, 255, 35, 2)
(50800000000020000, 255, 60, 2)
(50900000000020000, 255, 85, 2)
(51000000000020000, 255, 110, 2)
(51100000000020000, 255, 135, 2)
(51200000000020000, 255, 160, 2)
(51300000000020000, 255, 185, 2)
(51400000000020000, 255, 210, 2)
(51500000000020000, 255, 235, 2)
(51600000000020000, 255, 5, 2)
(51700000000020000, 255, 30, 2)
(51800000000020000, 255, 55, 2)
(51900000000020000, 255, 80, 2)
(52000000000020000, 255, 105, 2)
(52100000000020000, 255, 130, 2)
(52200000000020000, 255, 155, 2)
(52300000000020000, 255, 180, 2)
(52400000000020000, 255, 205, 2)
(52500000000020000, 255, 230, 2)
(52600000000020000, 255, 0, 2)
(52700000000020000, 255, 25, 2)
(52800000000020000, 255, 50, 2)
(52900000000020000, 255, 75, 2)
(53000000000020000, 255, 100, 2)
(53100000000020000, 255, 125, 2)
(53200000000020000, 255, 150, 1)
(53300000000020000, 255, 175, 2)
(53400000000020000, 255, 200, 2)
(53500000000020000, 255, 225, 2)
(53600000000020000, 255, 250, 2)
(53700000000020000, 255, 20, 2)
(53800000000020000, 255, 45, 2)
(53900000000020000, 255, 70, 2)
(54000000000020000, 255, 95, 2)
(54100000000020000, 255, 120, 2)
(54200000000020000, 255, 145, 2)
(54300000000020000, 255, 170, 2)
(54400000000020000, 255, 195, 2)
(54500000000020000, 255, 220, 2)
(54600000000020000, 255, 245, 2)
(54700000000020000, 255, 15, 2)
(54800000000020000, 255, 40, 2)
(54900000000020000, 255, 65, 2)
(55000000000020000, 255, 90, 2)
(55100000000020000, 255, 115, 2)
(55200000000020000, 255, 140, 2)
(55300000000020000, 255, 165, 2)
(55400000000020000, 255, 190, 2)
(55500000000020000, 255, 215, 2)
(55600000000020000, 255, 240, 2)
(55700000000020000, 255, 10, 2)
(55800000000020000, 255, 35, 2)
(55900000000020000, 255, 60, 2)
(56000000000020000, 255, 85, 2)
(56100000000020000, 255, 110, 2)
(56200000000020000, 255, 135, 2)
(56300000000020000, 255, 160, 2)
(56400000000020000, 255, 185, 2)
(56500000000020000, 255, 210, 2)
(56600000000020000, 255, 235, 2)
(56700000000020000, 255, 5, 2)
(56800000000020000, 255, 30, 2)
(56900000000020000, 255, 55, 2)
(57000000000020000, 255, 80, 2)
(57100000000020000, 255, 105, 2)
(57200000000020000, 255, 130, 2)
(57300000000020000, 255, 155, 2)
(57400000000020000, 255, 180, 2)
(57500000000020000, 255, 205, 2)
(57600000000020000, 255, 230, 2)
(57700000000020000, 255, 0, 2)
(57800000000020000, 255, 25, 2)
(57900000000020000, 255, 50, 2)
(58000000000020000, 255, 75, 2)
(58100000000020000, 255, 100, 2)
(58200000000020000, 255, 125, 2)
(58300000000020000, 255, 150, 2)
(58400000000020000, 255, 175, 2)
(58500000000020000, 255, 200, 2)
(58600000000020000, 255, 225, 2)
(58700000000020000, 255, 250, 2)
(58800000000020000, 255, 20, 2)
(58900000000020000, 255, 45, 2)
(59000000000020000, 255, 70, 2)
(59100000000020000, 255, 95, 2)
(59200000000020000, 255, 120, 2)
(59300000000020000, 255, 145, 2)
(59400000000020000, 255, 170, 2)
(59500000000020000, 255, 195, 2)
(59600000000020000, 255, 220, 2)
(59700000000020000, 255, 245, 2)
(59800000000020000, 255, 15, 2)
(59900000000020000, 255, 40, 2)
(60000000000020000, 255, 65, 2)
(60100000000020000, 255, 90, 2)
(60200000000020000, 255, 115, 2)
(60300000000020000, 255, 140, 2)
(60400000000020000, 255, 165, 2)
(60500000000020000, 255, 190, 2)
(60600000000020000, 255, 215, 2)
(60700000000020000, 255, 240, 2)
(60800000000020000, 255, 10, 2)
(60900000000020000, 255, 35, 2)
(61000000000020000, 255, 60, 2)
(61100000000020000, 255, 85, 2)
(61200000000020000, 255, 110, 2)
(61300000000020000, 255, 135, 2)
(61400000000020000, 255, 160, 2)
(61500000000020000, 255, 185, 2)
(61600000000020000, 255, 210, 2)
(61700000000020000, 255, 235, 2)
(61800000000020000, 255, 5, 2)
(61900000000020000, 255, 30, 2)
(62000000000020000, 255, 55, 2)
(62100000000020000, 255, 80, 2)
(62200000000020000, 255, 105, 2)
(62300000000020000, 255, 130, 2)
(62400000000020000, 255, 155, 2)
(62500000000020000, 255, 180, 2)
(62600000000020000, 255, 205, 2)
(62700000000020000, 255, 230, 2)
(62800000000020000, 255, 0, 2)
(62900000000020000, 255, 25, 2)
(63000000000020000, 255, 50, 2)
(63100000000020000, 255, 75, 2)
(63200000000020000, 255, 100, 2)
(63300000000020000, 255, 125, 2)
(63400000000020000, 255, 150, 2)
(63500000000020000, 255, 175, 2)
(63600000000020000, 255, 200, 2)
(63700000000020000, 255, 225, 2)
(63800000000020000, 255, 250, 2)
(63900000000020000, 255, 20, 2)
(64000000000020000, 255, 45, 2)
(64100000000020000, 255, 70, 2)
(64200000000020000, 255, 95, 2)
(64300000000020000, 255, 120, 2)
(64400000000020000, 255, 145, 2)
(64500000000020000, 255, 170, 2)
(64600000000020000, 255, 195, 2)
(64700000000020000, 255, 220, 2)
(64800000000020000, 255, 245, 2)
(64900000000020000, 255, 15, 2)
(65000000000020000, 255, 40, 2)
(65100000000020000, 255, 65, 2)
(65200000000020000, 255, 90, 2)
(65300000000020000, 255, 115, 2)
(65400000000020000, 255, 140, 2)
(65500000000020000, 255, 165, 2)
(65600000000020000, 255, 190, 2)
(65700000000020000, 255, 215, 2)
(65800000000020000, 255, 240, 2)
(65900000000020000, 255, 10, 2)
(66000000000020000, 255, 35, 2)
(66100000000020000, 255, 60, 2)
(66200000000020000, 255, 85, 2)
(66300000000020000, 255, 110, 2)
(66400000000020000, 255, 135, 2)
(66500000000020000, 255, 160, 2)
(66600000000020000, 255, 185, 2)
(66700000000020000, 255, 210, 2)
(66800000000020000, 255, 235, 2)
(66900000000020000, 255, 5, 2)
(67000000000020000, 255, 30, 2)
(67100000000020000, 255, 55, 2)
(67200000000020000, 255, 80, 2)
(67300000000020000, 255, 105, 2)
(67400000000020000, 255, 130, 2)
(67500000000020000, 255, 155, 2)
(67600000000020000, 255, 180, 2)
(67700000000020000, 255, 205, 2)
(67800000000020000, 255, 230, 2)
(67900000000020000, 255, 0, 2)
(68000000000020000, 255, 25, 2)
(68100000000020000, 255, 50, 2)
(68200000000020000, 255, 75, 2)
(68300000000020000, 255, 100, 2)
(68400000000020000, 255, 125, 2)
(68500000000020000, 255, 150, 2)
(68600000000020000, 255, 175, 2)
(68700000000020000, 255, 200, 1)
(68800000000020000, 255, 225, 2)
(68900000000020000, 255, 250, 2)
(69000000000020000, 255, 20, 2)
(69100000000020000, 255, 45, 2)
(69200000000020000, 255, 70, 2)
(69300000000020000, 255, 95, 2)
(69400000000020000, 255, 120, 2)
(69500000000020000, 255, 145, 2)
(69600000000020000, 255, 170, 2)
(69700000000020000, 255, 195, 2)
(69800000000020000, 255, 220, 2)
(69900000000020000, 255, 245, 2)
(70000000000020000, 255, 15, 2)
(70100000000020000, 255, 40, 2)
(70200000000020000, 255, 65, 2)
(70300000000020000, 255, 90, 2)
(70400000000020000, 255, 115, 2)
(70500000000020000, 255, 140, 2)
(70600000000020000, 255, 165, 2)
(70700000000020000, 255, 190, 2)
(70800000000020000, 255, 215, 2)
(70900000000020000, 255, 240, 2)
(71000000000020000, 255, 10, 2)
(71100000000020000, 255, 35, 2)
(71200000000020000, 255, 60, 2)
(71300000000020000, 255, 85, 2)
(71400000000020000, 255, 110, 2)
(71500000000020000, 255, 135, 2)
(71600000000020000, 255, 160, 2)
(71700000000020000, 255, 185, 2)
(71800000000020000, 255, 210, 2)
(71900000000020000, 255, 235, 2)
(72000000000020000, 255, 5, 2)
(72100000000020000, 255, 30, 2)
(72200000000020000, 255, 55, 2)
(72300000000020000, 255, 80, 2)
(72400000000020000, 255, 105, 2)
(72500000000020000, 255, 130, 2)
(72600000000020000, 255, 155, 2)
(72700000000020000, 255, 180, 1)
(72800000000020000, 255, 205, 2)
(72900000000020000, 255, 230, 2)
(73000000000020000, 255, 0, 2)
(73100000000020000, 255, 25, 1)
(73200000000020000, 255, 50, 1)
(73300000000020000, 255, 75, 2)
(73400000000020000, 255, 100, 2)
(73500000000020000, 255, 125, 2)
(73600000000020000, 255, 150, 2)
(73700000000020000, 255, 175, 2)
(73800000000020000, 255, 200, 2)
(73900000000020000, 255, 225, 2)
(74000000000020000, 255, 250, 2)
(74100000000020000, 255, 20, 2)
(74200000000020000, 255, 45, 2)
(74300000000020000, 255, 70, 2)
(74400000000020000, 255, 95, 2)
(74500000000020000, 255, 120, 2)
(74600000000020000, 255, 145, 1)
(74700000000020000, 255, 170, 1)
(74800000000020000, 255, 195, 1)
(74900000000020000, 255, 220, 1)
(75000000000020000, 255, 245, 1)
(75100000000020000, 255, 15, 2)
(75200000000020000, 255, 40, 1)
(75300000000020000, 255, 65, 2)
(75400000000020000, 255, 90, 2)
(75500000000020000, 255, 115, 2)
(75600000000020000, 255, 140, 2)
(75700000000020000, 255, 165, 2)
(75800000000020000, 255, 190, 2)
(75900000000020000, 255, 215, 2)
(76000000000020000, 255, 240, 2)
(76100000000020000, 255, 10, 2)
(76200000000020000, 255, 35, 2)
(76300000000020000, 255, 60, 1)
(76400000000020000, 255, 85, 2)
(76500000000020000, 255, 110, 2)
(76600000000020000, 255, 135, 2)
(76700000000020000, 255, 160, 1)
(76800000000020000, 255, 185, 2)
(76900000000020000, 255, 210, 1)
(77000000000020000, 255, 235, 2)
(77100000000020000, 255, 5, 2)
(77200000000020000, 255, 30, 2)
(77300000000020000, 255, 55, 2)
(77400000000020000, 255, 80, 2)
(77500000000020000, 255, 105, 2)
(77600000000020000, 255, 130, 2)
(77700000000020000, 255, 155, 1)
