0;7;0
2300000500000007;7;1
4600001000000014;7;2
6900001500000021;7;2
9200002000000028;7;1
11500002500000035;7;1
13800003000000042;7;2
16100003500000049;7;1
18400004000000056;7;1
20700004500000063;7;1
23000005000000070;7;1
25300005500000077;7;1
27600006000000084;7;1
29900006500000091;7;2
32200007000000098;7;1
34500007500000105;7;2
36800008000000112;7;2
39100008500000119;7;1
41400009000000126;7;1
43700009500000133;7;1
46000010000000140;7;1
48300010500000147;7;1
50600011000000154;7;1
52900011500000161;7;1
55200012000000168;7;2
57500012500000175;7;1
59800013000000182;7;1
62100013500000189;7;1
64400014000000196;7;2
66700014500000203;7;1
69000015000000210;7;1
71300015500000217;7;1
73600016000000224;7;1
75900016500000231;7;1
78200017000000238;7;1
80500017500000245;7;1
82800018000000252;7;1
85100018500000259;7;1
87400019000000266;7;1
89700019500000273;7;1
92000020000000280;7;1
94300020500000287;7;1
96600021000000294;7;1
98900021500000301;7;1
101200022000000308;7;1
103500022500000315;7;1
105800023000000322;7;2
108100023500000329;7;1
110400024000000336;7;2
112700024500000343;7;1
115000025000000350;7;1
117300025500000357;7;2
119600026000000364;7;1
121900026500000371;7;1
124200027000000378;7;1
126500027500000385;7;1
128800028000000392;7;1
131100028500000399;7;2
133400029000000406;7;1
135700029500000413;7;1
138000030000000420;7;1
140300030500000427;7;1
142600031000000434;7;1
144900031500000441;7;1
147200032000000448;7;1
149500032500000455;7;1
151800033000000462;7;1
154100033500000469;7;2
156400034000000476;7;1
158700034500000483;7;1
161000035000000490;7;1
163300035500000497;7;1
165600036000000504;7;1
167900036500000511;7;2
170200037000000518;7;1
172500037500000525;7;1
174800038000000532;7;1
177100038500000539;7;2
179400039000000546;7;2
181700039500000553;7;1
184000040000000560;7;1
186300040500000567;7;1
188600041000000574;7;1
190900041500000581;7;1
193200042000000588;7;1
195500042500000595;7;1
197800043000000602;7;1
200100043500000609;7;1
202400044000000616;7;1
204700044500000623;7;1
207000045000000630;7;1
209300045500000637;7;1
211600046000000644;7;2
213900046500000651;7;1
216200047000000658;7;1
218500047500000665;7;1
220800048000000672;7;1
223100048500000679;7;1
