10300000000020000, 129, 15, 10
10400000000020000, 129, 94, 10
10500000000020000, 129, 44, 10
10600000000020000, 129, 123, 7
10700000000020000, 129, 73, 10
10800000000020000, 129, 23, 10
10900000000020000, 129, 102, 10
11000000000020000, 129, 52, 10
11100000000020000, 129, 2, 9
11200000000020000, 129, 81, 10
11300000000020000, 129, 31, 10
11400000000020000, 129, 110, 10
11500000000020000, 129, 60, 10
11600000000020000, 129, 10, 9
11700000000020000, 129, 89, 10
11800000000020000, 129, 39, 7
11900000000020000, 129, 118, 9
12000000000020000, 129, 68, 10
12100000000020000, 129, 18, 8
12200000000020000, 129, 97, 5
12300000000020000, 129, 47, 10
12400000000020000, 129, 126, 9
12500000000020000, 129, 76, 10
12600000000020000, 129, 26, 10
12700000000020000, 129, 105, 8
12800000000020000, 129, 55, 10
12900000000020000, 129, 5, 10
13000000000020000, 129, 84, 10
13100000000020000, 129, 34, 9
13200000000020000, 129, 113, 10
13300000000020000, 129, 63, 10
13400000000020000, 129, 13, 10
13500000000020000, 129, 92, 10
13600000000020000, 129, 42, 10
13700000000020000, 129, 121, 10
13800000000020000, 129, 71, 10
13900000000020000, 129, 21, 10
14000000000020000, 129, 100, 10
14100000000020000, 129, 50, 9
14200000000020000, 129, 0, 10
14300000000020000, 129, 79, 10
14400000000020000, 129, 29, 9
14500000000020000, 129, 108, 10
14600000000020000, 129, 58, 4
14700000000020000, 129, 8, 9
14800000000020000, 129, 87, 10
14900000000020000, 129, 37, 10
15000000000020000, 129, 116, 10
15100000000020000, 129, 66, 10
15200000000020000, 129, 16, 10
15300000000020000, 129, 95, 10
15400000000020000, 129, 45, 8
15500000000020000, 129, 124, 9
15600000000020000, 129, 74, 9
15700000000020000, 129, 24, 10
15800000000020000, 129, 103, 10
15900000000020000, 129, 53, 9
16000000000020000, 129, 3, 10
16100000000020000, 129, 82, 10
16200000000020000, 129, 32, 10
16300000000020000, 129, 111, 10
16400000000020000, 129, 61, 10
16500000000020000, 129, 11, 10
16600000000020000, 129, 90, 8
16700000000020000, 129, 40, 10
16800000000020000, 129, 119, 10
16900000000020000, 129, 69, 10
17000000000020000, 129, 19, 7
17100000000020000, 129, 98, 9
17200000000020000, 129, 48, 9
17300000000020000, 129, 127, 9
17400000000020000, 129, 77, 10
17500000000020000, 129, 27, 9
17600000000020000, 129, 106, 10
17700000000020000, 129, 56, 10
17800000000020000, 129, 6, 10
17900000000020000, 129, 85, 10
18000000000020000, 129, 35, 10
18100000000020000, 129, 114, 10
18200000000020000, 129, 64, 7
18300000000020000, 129, 14, 10
18400000000020000, 129, 93, 10
18500000000020000, 129, 43, 7
18600000000020000, 129, 122, 2
18700000000020000, 129, 72, 9
18800000000020000, 129, 22, 10
18900000000020000, 129, 101, 9
19000000000020000, 129, 51, 10
19100000000020000, 129, 1, 10
19200000000020000, 129, 80, 9
19300000000020000, 129, 30, 10
19400000000020000, 129, 109, 6
19500000000020000, 129, 59, 9
19600000000020000, 129, 9, 10
19700000000020000, 129, 88, 6
19800000000020000, 129, 38, 5
19900000000020000, 129, 117, 10
20000000000020000, 129, 67, 10
20100000000020000, 129, 17, 3
20200000000020000, 129, 96, 10
20300000000020000, 129, 46, 8
20400000000020000, 129, 125, 9
20500000000020000, 129, 75, 10
20600000000020000, 129, 25, 10
20700000000020000, 129, 104, 9
20800000000020000, 129, 54, 10
20900000000020000, 129, 4, 10
21000000000020000, 129, 83, 10
21100000000020000, 129, 33, 10
21200000000020000, 129, 112, 10
21300000000020000, 129, 62, 10
21400000000020000, 129, 12, 10
21500000000020000, 129, 91, 10
21600000000020000, 129, 41, 10
21700000000020000, 129, 120, 10
21800000000020000, 129, 70, 10
21900000000020000, 129, 20, 10
22000000000020000, 129, 99, 9
22100000000020000, 129, 49, 10
22200000000020000, 129, 128, 9
22300000000020000, 129, 78, 9
22400000000020000, 129, 28, 10
22500000000020000, 129, 107, 10
22600000000020000, 129, 57, 10
22700000000020000, 129, 7, 10
22800000000020000, 129, 86, 10
22900000000020000, 129, 36, 10
23000000000020000, 129, 115, 8
23100000000020000, 129, 65, 10
23200000000020000, 129, 15, 10
23300000000020000, 129, 94, 8
23400000000020000, 129, 44, 10
23500000000020000, 129, 123, 8
23600000000020000, 129, 73, 10
23700000000020000, 129, 23, 10
23800000000020000, 129, 102, 10
23900000000020000, 129, 52, 10
24000000000020000, 129, 2, 10
24100000000020000, 129, 81, 10
24200000000020000, 129, 31, 8
24300000000020000, 129, 110, 10
24400000000020000, 129, 60, 10
24500000000020000, 129, 10, 10
24600000000020000, 129, 89, 7
24700000000020000, 129, 39, 10
24800000000020000, 129, 118, 10
24900000000020000, 129, 68, 10
25000000000020000, 129, 18, 10
25100000000020000, 129, 97, 9
25200000000020000, 129, 47, 10
25300000000020000, 129, 126, 9
25400000000020000, 129, 76, 10
25500000000020000, 129, 26, 10
25600000000020000, 129, 105, 10
25700000000020000, 129, 55, 10
25800000000020000, 129, 5, 7
25900000000020000, 129, 84, 9
26000000000020000, 129, 34, 10
26100000000020000, 129, 113, 7
26200000000020000, 129, 63, 10
26300000000020000, 129, 13, 10
26400000000020000, 129, 92, 6
26500000000020000, 129, 42, 9
26600000000020000, 129, 121, 10
26700000000020000, 129, 71, 10
26800000000020000, 129, 21, 9
26900000000020000, 129, 100, 10
27000000000020000, 129, 50, 6
27100000000020000, 129, 0, 9
27200000000020000, 129, 79, 10
27300000000020000, 129, 29, 5
27400000000020000, 129, 108, 10
27500000000020000, 129, 58, 10
27600000000020000, 129, 8, 10
27700000000020000, 129, 87, 10
27800000000020000, 129, 37, 9
27900000000020000, 129, 116, 10
28000000000020000, 129, 66, 9
28100000000020000, 129, 16, 10
28200000000020000, 129, 95, 10
28300000000020000, 129, 45, 9
28400000000020000, 129, 124, 10
28500000000020000, 129, 74, 10
28600000000020000, 129, 24, 10
28700000000020000, 129, 103, 10
28800000000020000, 129, 53, 10
28900000000020000, 129, 3, 10
29000000000020000, 129, 82, 10
29100000000020000, 129, 32, 10
29200000000020000, 129, 111, 10
29300000000020000, 129, 61, 10
29400000000020000, 129, 11, 7
29500000000020000, 129, 90, 10
29600000000020000, 129, 40, 9
29700000000020000, 129, 119, 10
29800000000020000, 129, 69, 10
29900000000020000, 129, 19, 9
30000000000020000, 129, 98, 10
30100000000020000, 129, 48, 10
30200000000020000, 129, 127, 9
30300000000020000, 129, 77, 10
30400000000020000, 129, 27, 10
30500000000020000, 129, 106, 10
30600000000020000, 129, 56, 8
30700000000020000, 129, 6, 10
30800000000020000, 129, 85, 10
30900000000020000, 129, 35, 8
31000000000020000, 129, 114, 5
31100000000020000, 129, 64, 9
31200000000020000, 129, 14, 10
31300000000020000, 129, 93, 10
31400000000020000, 129, 43, 10
31500000000020000, 129, 122, 9
31600000000020000, 129, 72, 10
31700000000020000, 129, 22, 10
31800000000020000, 129, 101, 8
31900000000020000, 129, 51, 10
32000000000020000, 129, 1, 10
32100000000020000, 129, 80, 10
32200000000020000, 129, 30, 6
32300000000020000, 129, 109, 10
32400000000020000, 129, 59, 10
32500000000020000, 129, 9, 6
32600000000020000, 129, 88, 9
32700000000020000, 129, 38, 9
32800000000020000, 129, 117, 9
32900000000020000, 129, 67, 10
33000000000020000, 129, 17, 10
33100000000020000, 129, 96, 9
33200000000020000, 129, 46, 10
33300000000020000, 129, 125, 9
33400000000020000, 129, 75, 4
33500000000020000, 129, 25, 9
33600000000020000, 129, 104, 10
33700000000020000, 129, 54, 7
33800000000020000, 129, 4, 10
33900000000020000, 129, 83, 10
34000000000020000, 129, 33, 6
34100000000020000, 129, 112, 10
34200000000020000, 129, 62, 10
34300000000020000, 129, 12, 10
34400000000020000, 129, 91, 9
34500000000020000, 129, 41, 10
34600000000020000, 129, 120, 5
34700000000020000, 129, 70, 9
34800000000020000, 129, 20, 10
34900000000020000, 129, 99, 5
35000000000020000, 129, 49, 10
35100000000020000, 129, 128, 9
35200000000020000, 129, 78, 10
35300000000020000, 129, 28, 10
35400000000020000, 129, 107, 8
35500000000020000, 129, 57, 10
35600000000020000, 129, 7, 10
35700000000020000, 129, 86, 8
35800000000020000, 129, 36, 10
35900000000020000, 129, 115, 9
36000000000020000, 129, 65, 10
36100000000020000, 129, 15, 10
36200000000020000, 129, 94, 10
36300000000020000, 129, 44, 10
36400000000020000, 129, 123, 9
36500000000020000, 129, 73, 10
36600000000020000, 129, 23, 10
36700000000020000, 129, 102, 10
36800000000020000, 129, 52, 10
36900000000020000, 129, 2, 10
37000000000020000, 129, 81, 7
37100000000020000, 129, 31, 10
37200000000020000, 129, 110, 10
37300000000020000, 129, 60, 10
37400000000020000, 129, 10, 10
37500000000020000, 129, 89, 9
37600000000020000, 129, 39, 10
37700000000020000, 129, 118, 10
37800000000020000, 129, 68, 10
37900000000020000, 129, 18, 10
38000000000020000, 129, 97, 10
38100000000020000, 129, 47, 10
38200000000020000, 129, 126, 7
38300000000020000, 129, 76, 10
38400000000020000, 129, 26, 10
38500000000020000, 129, 105, 7
38600000000020000, 129, 55, 5
38700000000020000, 129, 5, 10
38800000000020000, 129, 84, 7
38900000000020000, 129, 34, 10
39000000000020000, 129, 113, 10
39100000000020000, 129, 63, 10
39200000000020000, 129, 13, 9
39300000000020000, 129, 92, 10
39400000000020000, 129, 42, 7
39500000000020000, 129, 121, 9
39600000000020000, 129, 71, 10
39700000000020000, 129, 21, 10
39800000000020000, 129, 100, 6
39900000000020000, 129, 50, 10
40000000000020000, 129, 0, 10
40100000000020000, 129, 79, 5
40200000000020000, 129, 29, 9
40300000000020000, 129, 108, 10
40400000000020000, 129, 58, 10
40500000000020000, 129, 8, 10
40600000000020000, 129, 87, 10
40700000000020000, 129, 37, 10
40800000000020000, 129, 116, 10
40900000000020000, 129, 66, 10
41000000000020000, 129, 16, 2
41100000000020000, 129, 95, 9
41200000000020000, 129, 45, 10
41300000000020000, 129, 124, 10
41400000000020000, 129, 74, 10
41500000000020000, 129, 24, 10
41600000000020000, 129, 103, 5
41700000000020000, 129, 53, 10
41800000000020000, 129, 3, 8
41900000000020000, 129, 82, 3
42000000000020000, 129, 32, 9
42100000000020000, 129, 111, 10
42200000000020000, 129, 61, 5
42300000000020000, 129, 11, 9
42400000000020000, 129, 90, 10
42500000000020000, 129, 40, 4
42600000000020000, 129, 119, 10
42700000000020000, 129, 69, 10
42800000000020000, 129, 19, 10
42900000000020000, 129, 98, 10
43000000000020000, 129, 48, 8
43100000000020000, 129, 127, 9
43200000000020000, 129, 77, 10
43300000000020000, 129, 27, 8
43400000000020000, 129, 106, 7
43500000000020000, 129, 56, 10
43600000000020000, 129, 6, 10
43700000000020000, 129, 85, 10
43800000000020000, 129, 35, 10
43900000000020000, 129, 114, 10
44000000000020000, 129, 64, 10
44100000000020000, 129, 14, 10
44200000000020000, 129, 93, 10
44300000000020000, 129, 43, 10
44400000000020000, 129, 122, 10
44500000000020000, 129, 72, 10
44600000000020000, 129, 22, 7
44700000000020000, 129, 101, 10
44800000000020000, 129, 51, 10
44900000000020000, 129, 1, 7
45000000000020000, 129, 80, 9
45100000000020000, 129, 30, 9
45200000000020000, 129, 109, 10
45300000000020000, 129, 59, 10
45400000000020000, 129, 9, 10
45500000000020000, 129, 88, 10
45600000000020000, 129, 38, 10
45700000000020000, 129, 117, 10
45800000000020000, 129, 67, 7
45900000000020000, 129, 17, 10
46000000000020000, 129, 96, 10
46100000000020000, 129, 46, 7
46200000000020000, 129, 125, 3
46300000000020000, 129, 75, 10
46400000000020000, 129, 25, 7
46500000000020000, 129, 104, 10
46600000000020000, 129, 54, 9
46700000000020000, 129, 4, 10
46800000000020000, 129, 83, 9
46900000000020000, 129, 33, 10
47000000000020000, 129, 112, 7
47100000000020000, 129, 62, 9
47200000000020000, 129, 12, 10
47300000000020000, 129, 91, 10
47400000000020000, 129, 41, 10
47500000000020000, 129, 120, 10
47600000000020000, 129, 70, 10
47700000000020000, 129, 20, 4
47800000000020000, 129, 99, 9
47900000000020000, 129, 49, 10
48000000000020000, 129, 128, 9
48100000000020000, 129, 78, 9
48200000000020000, 129, 28, 10
48300000000020000, 129, 107, 9
48400000000020000, 129, 57, 10
48500000000020000, 129, 7, 10
48600000000020000, 129, 86, 10
48700000000020000, 129, 36, 9
48800000000020000, 129, 115, 10
48900000000020000, 129, 65, 10
49000000000020000, 129, 15, 10
49100000000020000, 129, 94, 10
49200000000020000, 129, 44, 10
49300000000020000, 129, 123, 10
49400000000020000, 129, 73, 8
49500000000020000, 129, 23, 10
49600000000020000, 129, 102, 10
49700000000020000, 129, 52, 8
49800000000020000, 129, 2, 4
49900000000020000, 129, 81, 9
50000000000020000, 129, 31, 10
50100000000020000, 129, 110, 10
50200000000020000, 129, 60, 10
50300000000020000, 129, 10, 10
50400000000020000, 129, 89, 10
50500000000020000, 129, 39, 10
50600000000020000, 129, 118, 8
50700000000020000, 129, 68, 10
50800000000020000, 129, 18, 10
50900000000020000, 129, 97, 8
51000000000020000, 129, 47, 6
51100000000020000, 129, 126, 9
51200000000020000, 129, 76, 8
51300000000020000, 129, 26, 10
51400000000020000, 129, 105, 10
51500000000020000, 129, 55, 10
51600000000020000, 129, 5, 10
51700000000020000, 129, 84, 10
51800000000020000, 129, 34, 10
51900000000020000, 129, 113, 10
52000000000020000, 129, 63, 10
52100000000020000, 129, 13, 10
52200000000020000, 129, 92, 7
52300000000020000, 129, 42, 10
52400000000020000, 129, 121, 10
52500000000020000, 129, 71, 7
52600000000020000, 129, 21, 9
52700000000020000, 129, 100, 10
52800000000020000, 129, 50, 6
52900000000020000, 129, 0, 10
53000000000020000, 129, 79, 10
53100000000020000, 129, 29, 10
53200000000020000, 129, 108, 9
53300000000020000, 129, 58, 10
53400000000020000, 129, 8, 5
53500000000020000, 129, 87, 9
53600000000020000, 129, 37, 10
53700000000020000, 129, 116, 7
53800000000020000, 129, 66, 10
53900000000020000, 129, 16, 10
54000000000020000, 129, 95, 7
54100000000020000, 129, 45, 10
54200000000020000, 129, 124, 8
54300000000020000, 129, 74, 6
54400000000020000, 129, 24, 9
54500000000020000, 129, 103, 10
54600000000020000, 129, 53, 6
54700000000020000, 129, 3, 9
54800000000020000, 129, 82, 10
54900000000020000, 129, 32, 10
55000000000020000, 129, 111, 10
55100000000020000, 129, 61, 10
55200000000020000, 129, 11, 10
55300000000020000, 129, 90, 10
55400000000020000, 129, 40, 8
55500000000020000, 129, 119, 10
55600000000020000, 129, 69, 10
55700000000020000, 129, 19, 9
55800000000020000, 129, 98, 8
55900000000020000, 129, 48, 10
56000000000020000, 129, 127, 9
56100000000020000, 129, 77, 10
56200000000020000, 129, 27, 10
56300000000020000, 129, 106, 9
56400000000020000, 129, 56, 10
56500000000020000, 129, 6, 10
56600000000020000, 129, 85, 10
56700000000020000, 129, 35, 10
56800000000020000, 129, 114, 10
56900000000020000, 129, 64, 10
57000000000020000, 129, 14, 8
57100000000020000, 129, 93, 10
57200000000020000, 129, 43, 10
57300000000020000, 129, 122, 7
57400000000020000, 129, 72, 9
57500000000020000, 129, 22, 9
57600000000020000, 129, 101, 10
57700000000020000, 129, 51, 10
57800000000020000, 129, 1, 10
57900000000020000, 129, 80, 10
58000000000020000, 129, 30, 10
58100000000020000, 129, 109, 10
58200000000020000, 129, 59, 8
58300000000020000, 129, 9, 10
58400000000020000, 129, 88, 10
58500000000020000, 129, 38, 8
58600000000020000, 129, 117, 6
58700000000020000, 129, 67, 10
58800000000020000, 129, 17, 7
58900000000020000, 129, 96, 5
59000000000020000, 129, 46, 9
59100000000020000, 129, 125, 9
59200000000020000, 129, 75, 10
59300000000020000, 129, 25, 10
59400000000020000, 129, 104, 10
59500000000020000, 129, 54, 10
59600000000020000, 129, 4, 10
59700000000020000, 129, 83, 10
59800000000020000, 129, 33, 7
59900000000020000, 129, 112, 10
60000000000020000, 129, 62, 10
60100000000020000, 129, 12, 6
60200000000020000, 129, 91, 9
60300000000020000, 129, 41, 10
60400000000020000, 129, 120, 5
60500000000020000, 129, 70, 9
60600000000020000, 129, 20, 10
60700000000020000, 129, 99, 10
60800000000020000, 129, 49, 9
60900000000020000, 129, 128, 9
61000000000020000, 129, 78, 5
61100000000020000, 129, 28, 9
61200000000020000, 129, 107, 10
61300000000020000, 129, 57, 4
61400000000020000, 129, 7, 10
61500000000020000, 129, 86, 10
61600000000020000, 129, 36, 6
61700000000020000, 129, 115, 10
61800000000020000, 129, 65, 8
61900000000020000, 129, 15, 6
62000000000020000, 129, 94, 10
62100000000020000, 129, 44, 8
62200000000020000, 129, 123, 5
62300000000020000, 129, 73, 9
62400000000020000, 129, 23, 10
62500000000020000, 129, 102, 10
62600000000020000, 129, 52, 10
62700000000020000, 129, 2, 10
62800000000020000, 129, 81, 10
62900000000020000, 129, 31, 10
63000000000020000, 129, 110, 8
63100000000020000, 129, 60, 10
63200000000020000, 129, 10, 10
63300000000020000, 129, 89, 8
63400000000020000, 129, 39, 8
63500000000020000, 129, 118, 10
63600000000020000, 129, 68, 8
63700000000020000, 129, 18, 10
63800000000020000, 129, 97, 10
63900000000020000, 129, 47, 9
64000000000020000, 129, 126, 9
64100000000020000, 129, 76, 10
64200000000020000, 129, 26, 10
64300000000020000, 129, 105, 10
64400000000020000, 129, 55, 10
64500000000020000, 129, 5, 10
64600000000020000, 129, 84, 7
64700000000020000, 129, 34, 10
64800000000020000, 129, 113, 10
64900000000020000, 129, 63, 7
65000000000020000, 129, 13, 9
65100000000020000, 129, 92, 10
65200000000020000, 129, 42, 7
65300000000020000, 129, 121, 10
65400000000020000, 129, 71, 10
65500000000020000, 129, 21, 10
65600000000020000, 129, 100, 10
65700000000020000, 129, 50, 10
65800000000020000, 129, 0, 8
65900000000020000, 129, 79, 10
66000000000020000, 129, 29, 10
66100000000020000, 129, 108, 7
66200000000020000, 129, 58, 5
66300000000020000, 129, 8, 10
66400000000020000, 129, 87, 7
66500000000020000, 129, 37, 4
66600000000020000, 129, 116, 9
66700000000020000, 129, 66, 7
66800000000020000, 129, 16, 2
66900000000020000, 129, 95, 10
67000000000020000, 129, 45, 10
67100000000020000, 129, 124, 9
67200000000020000, 129, 74, 10
67300000000020000, 129, 24, 10
67400000000020000, 129, 103, 6
67500000000020000, 129, 53, 10
67600000000020000, 129, 3, 10
67700000000020000, 129, 82, 5
67800000000020000, 129, 32, 9
67900000000020000, 129, 111, 10
68000000000020000, 129, 61, 5
68100000000020000, 129, 11, 9
68200000000020000, 129, 90, 8
68300000000020000, 129, 40, 10
68400000000020000, 129, 119, 9
68500000000020000, 129, 69, 10
68600000000020000, 129, 19, 4
68700000000020000, 129, 98, 9
68800000000020000, 129, 48, 10
68900000000020000, 129, 127, 9
69000000000020000, 129, 77, 10
69100000000020000, 129, 27, 10
69200000000020000, 129, 106, 10
69300000000020000, 129, 56, 10
69400000000020000, 129, 6, 8
69500000000020000, 129, 85, 5
69600000000020000, 129, 35, 10
69700000000020000, 129, 114, 8
69800000000020000, 129, 64, 9
69900000000020000, 129, 14, 10
70000000000020000, 129, 93, 10
70100000000020000, 129, 43, 10
70200000000020000, 129, 122, 10
70300000000020000, 129, 72, 10
70400000000020000, 129, 22, 10
70500000000020000, 129, 101, 10
70600000000020000, 129, 51, 8
70700000000020000, 129, 1, 10
70800000000020000, 129, 80, 10
70900000000020000, 129, 30, 8
71000000000020000, 129, 109, 7
71100000000020000, 129, 59, 10
71200000000020000, 129, 9, 8
71300000000020000, 129, 88, 7
71400000000020000, 129, 38, 9
71500000000020000, 129, 117, 9
71600000000020000, 129, 67, 10
71700000000020000, 129, 17, 10
71800000000020000, 129, 96, 10
71900000000020000, 129, 46, 10
72000000000020000, 129, 125, 9
72100000000020000, 129, 75, 10
72200000000020000, 129, 25, 10
72300000000020000, 129, 104, 10
72400000000020000, 129, 54, 10
72500000000020000, 129, 4, 10
72600000000020000, 129, 83, 7
72700000000020000, 129, 33, 10
72800000000020000, 129, 112, 10
72900000000020000, 129, 62, 7
73000000000020000, 129, 12, 4
73100000000020000, 129, 91, 9
73200000000020000, 129, 41, 8
73300000000020000, 129, 120, 9
73400000000020000, 129, 70, 10
73500000000020000, 129, 20, 9
73600000000020000, 129, 99, 10
73700000000020000, 129, 49, 10
73800000000020000, 129, 128, 9
73900000000020000, 129, 78, 10
74000000000020000, 129, 28, 10
74100000000020000, 129, 107, 10
74200000000020000, 129, 57, 5
74300000000020000, 129, 7, 10
74400000000020000, 129, 86, 10
74500000000020000, 129, 36, 5
74600000000020000, 129, 115, 9
74700000000020000, 129, 65, 8
74800000000020000, 129, 15, 10
74900000000020000, 129, 94, 9
75000000000020000, 129, 44, 10
75100000000020000, 129, 123, 9
75200000000020000, 129, 73, 9
75300000000020000, 129, 23, 10
75400000000020000, 129, 102, 6
75500000000020000, 129, 52, 9
75600000000020000, 129, 2, 10
75700000000020000, 129, 81, 6
75800000000020000, 129, 31, 10
75900000000020000, 129, 110, 10
76000000000020000, 129, 60, 10
76100000000020000, 129, 10, 10
76200000000020000, 129, 89, 10
76300000000020000, 129, 39, 8
76400000000020000, 129, 118, 9
76500000000020000, 129, 68, 10
76600000000020000, 129, 18, 10
76700000000020000, 129, 97, 9
76800000000020000, 129, 47, 10
76900000000020000, 129, 126, 9
77000000000020000, 129, 76, 10
77100000000020000, 129, 26, 10
77200000000020000, 129, 105, 10
77300000000020000, 129, 55, 10
77400000000020000, 129, 5, 8
77500000000020000, 129, 84, 10
77600000000020000, 129, 34, 10
77700000000020000, 129, 113, 9
77800000000020000, 129, 63, 10
77900000000020000, 129, 13, 9
78000000000020000, 129, 92, 9
78100000000020000, 129, 42, 10
78200000000020000, 129, 121, 10
78300000000020000, 129, 71, 9
78400000000020000, 129, 21, 10
78500000000020000, 129, 100, 10
78600000000020000, 129, 50, 10
78700000000020000, 129, 0, 10
78800000000020000, 129, 79, 10
78900000000020000, 129, 29, 10
79000000000020000, 129, 108, 7
79100000000020000, 129, 58, 9
79200000000020000, 129, 8, 10
79300000000020000, 129, 87, 10
79400000000020000, 129, 37, 10
79500000000020000, 129, 116, 9
79600000000020000, 129, 66, 10
79700000000020000, 129, 16, 10
79800000000020000, 129, 95, 10
79900000000020000, 129, 45, 10
80000000000020000, 129, 124, 9
80100000000020000, 129, 74, 10
80200000000020000, 129, 24, 7
80300000000020000, 129, 103, 9
80400000000020000, 129, 53, 10
80500000000020000, 129, 3, 7
80600000000020000, 129, 82, 2
80700000000020000, 129, 32, 10
80800000000020000, 129, 111, 8
80900000000020000, 129, 61, 9
81000000000020000, 129, 11, 10
81100000000020000, 129, 90, 8
81200000000020000, 129, 40, 10
81300000000020000, 129, 119, 10
81400000000020000, 129, 69, 10
81500000000020000, 129, 19, 10
81600000000020000, 129, 98, 10
81700000000020000, 129, 48, 10
81800000000020000, 129, 127, 4
81900000000020000, 129, 77, 10
82000000000020000, 129, 27, 10
82100000000020000, 129, 106, 10
82200000000020000, 129, 56, 10
82300000000020000, 129, 6, 10
82400000000020000, 129, 85, 9
82500000000020000, 129, 35, 9
82600000000020000, 129, 114, 10
82700000000020000, 129, 64, 9
82800000000020000, 129, 14, 9
82900000000020000, 129, 93, 10
83000000000020000, 129, 43, 10
83100000000020000, 129, 122, 9
83200000000020000, 129, 72, 10
83300000000020000, 129, 22, 5
83400000000020000, 129, 101, 10
83500000000020000, 129, 51, 10
83600000000020000, 129, 1, 10
83700000000020000, 129, 80, 10
83800000000020000, 129, 30, 8
83900000000020000, 129, 109, 8
84000000000020000, 129, 59, 9
84100000000020000, 129, 9, 10
84200000000020000, 129, 88, 10
84300000000020000, 129, 38, 9
84400000000020000, 129, 117, 10
84500000000020000, 129, 67, 10
84600000000020000, 129, 17, 10
84700000000020000, 129, 96, 10
84800000000020000, 129, 46, 10
84900000000020000, 129, 125, 9
85000000000020000, 129, 75, 8
85100000000020000, 129, 25, 10
85200000000020000, 129, 104, 10
85300000000020000, 129, 54, 10
85400000000020000, 129, 4, 7
85500000000020000, 129, 83, 9
85600000000020000, 129, 33, 9
85700000000020000, 129, 112, 10
85800000000020000, 129, 62, 10
85900000000020000, 129, 12, 9
86000000000020000, 129, 91, 10
86100000000020000, 129, 41, 10
86200000000020000, 129, 120, 10
86300000000020000, 129, 70, 10
86400000000020000, 129, 20, 10
86500000000020000, 129, 99, 10
86600000000020000, 129, 49, 7
86700000000020000, 129, 128, 8
86800000000020000, 129, 78, 10
86900000000020000, 129, 28, 6
87000000000020000, 129, 107, 10
87100000000020000, 129, 57, 9
87200000000020000, 129, 7, 10
87300000000020000, 129, 86, 10
87400000000020000, 129, 36, 10
